restaurant_id,name,state,lat,lon,chicken_burrito_price,method
3121,South Memorial,OK,36.013306,-95.887085,9.35,burrito:Chicken Burrito
3684,Broken Arrow,OK,36.06175,-95.78203,9.15,burrito:Chicken Burrito
4205,Owasso II,OK,36.292598,-95.846688,9.8,burrito:Chicken Burrito
4675,Broken Arrow South,OK,35.997876,-95.815267,9.95,burrito:Chicken Burrito
4956,Tulsa Hills II,OK,36.05283,-96.00438,9.8,burrito:Chicken Burrito
5204,41st & Garnett,OK,36.104844,-95.854533,9.35,burrito:Chicken Burrito
5671,Midwest City OK,OK,35.435807,-97.395815,9.95,burrito:Chicken Burrito
5723,Norman South,OK,35.18014,-97.41649,9.15,burrito:Chicken Burrito
1236,Toronto Life Square,ON,43.656861,-79.380962,12.45,burrito:Chicken Burrito
1468,Midtown Toronto,ON,43.708197,-79.398366,12.45,burrito:Chicken Burrito
1750,Yorkdale Mall,ON,43.72602,-79.45182,12.7,burrito:Chicken Burrito
1776,123 Front Street,ON,43.64499,-79.383388,12.45,burrito:Chicken Burrito
2142,Don Mills,ON,43.735191,-79.343997,12.7,burrito:Chicken Burrito
2143,Square One Food Court,ON,43.59348,-79.642438,12.7,burrito:Chicken Burrito
2283,Sherway Gardens FC,ON,43.613328,-79.558702,12.7,burrito:Chicken Burrito
2288,Stockyards,ON,43.672411,-79.469106,12.7,burrito:Chicken Burrito
2614,Vaughan Mills,ON,43.825596,-79.538825,12.7,burrito:Chicken Burrito
2719,Dixie and Eglinton,ON,43.637412,-79.622315,12.7,burrito:Chicken Burrito
2815,Winston Churchill,ON,43.516897,-79.687221,12.45,burrito:Chicken Burrito
2922,London North,ON,43.02748,-81.280747,12.45,burrito:Chicken Burrito
2933,Vaughan North,ON,43.850386,-79.532816,12.45,burrito:Chicken Burrito
2953,Scarborough Town Centre,ON,43.775092,-79.257401,12.7,burrito:Chicken Burrito
2986,Queen and John,ON,43.649566,-79.391697,12.7,burrito:Chicken Burrito
3022,Rideau Centre,ON,45.425428,-75.693098,12.7,burrito:Chicken Burrito
3100,Woodbine and 7,ON,43.85256,-79.359102,12.7,burrito:Chicken Burrito
3861,Bloor St E,ON,43.670547,-79.383884,12.7,burrito:Chicken Burrito
3900,4 King West,ON,43.64927,-79.378423,12.7,burrito:Chicken Burrito
3932,North York,ON,43.765935,-79.412398,12.45,burrito:Chicken Burrito
4051,Britannia,ON,43.581214,-79.73633,12.7,burrito:Chicken Burrito
4083,Liberty Village,ON,43.639821,-79.420461,12.7,burrito:Chicken Burrito
4129,University Dundas,ON,43.65626,-79.388222,12.7,burrito:Chicken Burrito
4449,Ancaster,ON,43.230495,-79.944784,12.7,burrito:Chicken Burrito
4644,York University,ON,43.770474,-79.50024,12.7,burrito:Chicken Burrito
4733,Leaside,ON,43.706777,-79.361699,12.7,burrito:Chicken Burrito
5029,Erin Mills,ON,43.550043,-79.717106,12.7,burrito:Chicken Burrito
5190,Markville,ON,43.86727,-79.28479,12.7,burrito:Chicken Burrito
5249,Guelph,ON,43.521711,-80.235385,12.7,burrito:Chicken Burrito
5267,Hazeldean,ON,45.284396,-75.91025,12.7,burrito:Chicken Burrito
5283,Wonderland,ON,42.929969,-81.279415,12.7,burrito:Chicken Burrito
5322,Orleans,ON,45.4557,-75.502601,12.7,burrito:Chicken Burrito
5323,Charlie Condo,ON,43.645926,-79.393998,12.7,burrito:Chicken Burrito
5400,Hurontario,ON,43.607385,-79.653608,12.7,burrito:Chicken Burrito
5481,Barrie Cundles,ON,44.415674,-79.673615,12.7,burrito:Chicken Burrito
5508,Danforth Village,ON,43.690792,-79.29027,12.7,burrito:Chicken Burrito
5518,Yonge and St Clair,ON,43.687327,-79.393403,12.7,burrito:Chicken Burrito
5622,Burlington Centre,ON,43.348552,-79.793375,12.7,burrito:Chicken Burrito
5641,Barrhaven,ON,45.274224,-75.719222,12.7,burrito:Chicken Burrito
5679,Burlington North,ON,43.40547,-79.808013,12.7,burrito:Chicken Burrito
5687,Whitby,ON,43.91868,-78.947338,12.7,burrito:Chicken Burrito
5699,Glebe,ON,45.399664,-75.684327,12.7,burrito:Chicken Burrito
5747,Conestoga Mall,ON,43.500768,-80.532157,12.7,burrito:Chicken Burrito
5760,Abbey Centre,ON,43.450789,-79.702391,12.7,burrito:Chicken Burrito
5821,Waterloo Commons,ON,43.445941,-80.572169,12.7,burrito:Chicken Burrito
5962,Pickering,ON,43.836771,-79.088154,12.7,burrito:Chicken Burrito
6150,Rexdale,ON,43.71313,-79.55787,12.45,burrito:Chicken Burrito
1015,Nyberg Woods,OR,45.383011,-122.748199,9.2,burrito:Chicken Burrito
1199,Corvallis OSU,OR,44.569048,-123.279146,9.15,burrito:Chicken Burrito
1213,Lancaster Mall Salem,OR,44.941878,-122.982656,9.65,burrito:Chicken Burrito
1304,Coburg Station,OR,44.067703,-123.072391,9.8,burrito:Chicken Burrito
1358,Pearl District,OR,45.530416,-122.683916,9.5,burrito:Chicken Burrito
1362,Clackamas Town Center,OR,45.435528,-122.578969,9.65,burrito:Chicken Burrito
1645,Kruse Way,OR,45.420441,-122.739151,9.8,burrito:Chicken Burrito
1898,Gresham,OR,45.499779,-122.411024,9.5,burrito:Chicken Burrito
2184,Portland Cascade Station,OR,45.575423,-122.564101,10.5,burrito:Chicken Burrito
2333,Sherwood,OR,45.365505,-122.835672,9.65,burrito:Chicken Burrito
2366,Keizer Station,OR,45.011113,-122.996269,10.35,burrito:Chicken Burrito
2423,Wilsonville,OR,45.303293,-122.766396,8.95,burrito:Chicken Burrito
2587,Bend,OR,44.055159,-121.3034,9.95,burrito:Chicken Burrito
2594,University of Oregon,OR,44.04473,-123.073896,8.95,burrito:Chicken Burrito
2686,Cedar Mill,OR,45.527546,-122.815506,9.2,burrito:Chicken Burrito
2700,West Hillsboro,OR,45.532982,-122.935108,9.8,burrito:Chicken Burrito
2716,Murray Scholls Center,OR,45.438467,-122.828509,9.15,burrito:Chicken Burrito
2858,South Salem,OR,44.899967,-123.039413,9.95,burrito:Chicken Burrito
2862,Happy Valley Crossroads,OR,45.4269,-122.4882,9.2,burrito:Chicken Burrito
2868,Gateway Mall,OR,44.073415,-123.043112,9.5,burrito:Chicken Burrito
2869,Woodburn,OR,45.151874,-122.885217,9.8,burrito:Chicken Burrito
3195,South Medford,OR,42.309172,-122.851621,9.65,burrito:Chicken Burrito
3420,McMinnville,OR,45.228898,-123.170845,9.65,burrito:Chicken Burrito
3455,Albany OR,OR,44.628992,-123.080838,9.65,burrito:Chicken Burrito
3486,North Bend,OR,44.102446,-121.298058,10.15,burrito:Chicken Burrito
3737,Raleigh Hills,OR,45.487028,-122.773661,9.15,burrito:Chicken Burrito
3830,SE 36th & Powell,OR,45.496484,-122.626761,9.65,burrito:Chicken Burrito
3904,Newberg,OR,45.306648,-122.947426,9.8,burrito:Chicken Burrito
4026,Warrenton OR II,OR,46.16214,-123.89793,9.65,burrito:Chicken Burrito
4153,122nd & Halsey,OR,45.53383,-122.538973,10.5,burrito:Chicken Burrito
4219,TV Highway - Hillsboro,OR,45.49804,-122.90175,9.8,burrito:Chicken Burrito
4231,North Medford RELO,OR,42.345905,-122.883942,9.8,burrito:Chicken Burrito
4244,Concord & Hwy 99E,OR,45.409149,-122.627394,9.8,burrito:Chicken Burrito
4320,West Salem,OR,44.949799,-123.051079,10.15,burrito:Chicken Burrito
437,Director Building,OR,45.517295,-122.67568,9.35,burrito:Chicken Burrito
4373,Garden Valley Blvd. & Stewart Parkway,OR,43.232666,-123.372444,9.5,burrito:Chicken Burrito
440,Lloyd District,OR,45.534062,-122.658272,9.35,burrito:Chicken Burrito
4553,Wood Village,OR,45.528712,-122.427746,10.15,burrito:Chicken Burrito
4587,Tigard Town Square,OR,45.402986,-122.794573,9.5,burrito:Chicken Burrito
4617,N. Hillsboro,OR,45.558245,-122.925711,9.95,burrito:Chicken Burrito
4736,Ontario - OR,OR,44.02518,-116.940824,9.2,burrito:Chicken Burrito
4741,Klamath Falls,OR,42.211603,-121.758685,9.95,burrito:Chicken Burrito
4742,Lebanon - OR,OR,44.521227,-122.905248,10.35,burrito:Chicken Burrito
4866,S. Eugene,OR,44.027687,-123.091011,9.35,burrito:Chicken Burrito
4934,5th & Circle - Corvallis,OR,44.588538,-123.251087,9.35,burrito:Chicken Burrito
4969,Canby - OR,OR,45.259781,-122.69778,9.35,burrito:Chicken Burrito
5033,Redmond - OR,OR,44.265079,-121.177903,9.95,burrito:Chicken Burrito
5063,Mall 205 Gateway,OR,45.518126,-122.559772,9.65,burrito:Chicken Burrito
512,Beaverton,OR,45.495198,-122.808846,8.95,burrito:Chicken Burrito
5218,Cornelius - OR,OR,45.520649,-123.037977,9.95,burrito:Chicken Burrito
5313,Sandy - OR,OR,45.404449,-122.291642,9.5,burrito:Chicken Burrito
5316,Hermiston - OR,OR,45.85644,-119.29064,10.15,burrito:Chicken Burrito
5565,Pendleton,OR,45.668026,-118.803662,10.15,burrito:Chicken Burrito
5592,Ashland OR,OR,42.185645,-122.670895,9.8,burrito:Chicken Burrito
5607,Grants Pass - OR,OR,42.438565,-123.312653,9.95,burrito:Chicken Burrito
619,Hillsboro,OR,45.534839,-122.87732,9.2,burrito:Chicken Burrito
701,Portland State,OR,45.509521,-122.68443,8.95,burrito:Chicken Burrito
846,Washington Square,OR,45.454356,-122.77552,9.35,burrito:Chicken Burrito
1045,Bala Cynwyd,PA,40.007464,-75.212216,9.65,burrito:Chicken Burrito
1060,Airport Square,PA,40.240686,-75.241896,10.35,burrito:Chicken Burrito
1089,Century III,PA,40.333354,-79.945873,9.35,burrito:Chicken Burrito
1125,Ardmore Main Line,PA,40.009645,-75.293602,9.65,burrito:Chicken Burrito
1146,Baum & Millvale,PA,40.454233,-79.947419,9.35,burrito:Chicken Burrito
1198,Turner Square,PA,39.969312,-75.587546,9.65,burrito:Chicken Burrito
1201,Willow Grove,PA,40.143644,-75.121712,9.8,burrito:Chicken Burrito
1210,Lincoln Place,PA,40.304414,-79.579652,8.75,burrito:Chicken Burrito
1214,UPenn,PA,39.954087,-75.200753,9.35,burrito:Chicken Burrito
1264,McKnight,PA,40.529063,-80.008719,9.35,burrito:Chicken Burrito
1281,Cranberry Township,PA,40.675762,-80.098332,8.95,burrito:Chicken Burrito
1325,York,PA,39.983044,-76.668837,10.15,burrito:Chicken Burrito
1329,Penn State Univ,PA,40.79689,-77.857157,8.75,burrito:Chicken Burrito
1340,Harrisburg,PA,40.312466,-76.802003,9.95,burrito:Chicken Burrito
1417,Wayne PA,PA,40.044341,-75.379272,10.15,burrito:Chicken Burrito
1480,Rittenhouse Square,PA,39.949496,-75.166664,9.65,burrito:Chicken Burrito
1504,Erie Peach Street,PA,42.058019,-80.09017,9.2,burrito:Chicken Burrito
1514,Neshaminy,PA,40.137362,-74.964624,10.15,burrito:Chicken Burrito
1533,Market Square,PA,40.440623,-80.001911,8.75,burrito:Chicken Burrito
1546,Reading,PA,40.357379,-75.983429,9.5,burrito:Chicken Burrito
1550,Exton,PA,40.032681,-75.630349,9.8,burrito:Chicken Burrito
1629,Logan Town Center Altoona,PA,40.488606,-78.386709,8.95,burrito:Chicken Burrito
1752,12th & Walnut,PA,39.948786,-75.160683,10.5,burrito:Chicken Burrito
1774,Hermitage Sharon PA,PA,41.234823,-80.450275,9.35,burrito:Chicken Burrito
1794,Lehigh Valley,PA,40.629985,-75.480292,10.15,burrito:Chicken Burrito
1803,Cochran Road,PA,40.391647,-80.059893,9.5,burrito:Chicken Burrito
1813,Camp Hill,PA,40.238471,-76.935378,10.35,burrito:Chicken Burrito
1862,Havertown,PA,39.966892,-75.301307,9.8,burrito:Chicken Burrito
1884,Peters Township,PA,40.274053,-80.127251,9.35,burrito:Chicken Burrito
1896,South Hills,PA,40.347907,-80.054165,9.65,burrito:Chicken Burrito
1938,Cottman Avenue,PA,40.047823,-75.058301,10.15,burrito:Chicken Burrito
1939,Chambersburg,PA,39.940763,-77.628605,10.15,burrito:Chicken Burrito
1940,South York,PA,39.939665,-76.693203,10.15,burrito:Chicken Burrito
2013,Temple University,PA,39.979579,-75.153661,9.5,burrito:Chicken Burrito
2102,Central Lancaster,PA,40.077067,-76.325595,10.5,burrito:Chicken Burrito
2103,Hershey,PA,40.283716,-76.654587,10.35,burrito:Chicken Burrito
2126,Eastside,PA,40.459291,-79.925873,8.95,burrito:Chicken Burrito
2127,Monroeville,PA,40.439153,-79.76693,9.15,burrito:Chicken Burrito
2148,Wexford,PA,40.622987,-80.054301,9.2,burrito:Chicken Burrito
2177,KOP Pad,PA,40.088346,-75.382726,10.5,burrito:Chicken Burrito
2193,Hanover,PA,39.82923,-76.998084,10.15,burrito:Chicken Burrito
2223,Springfield PA,PA,39.916446,-75.333776,10.5,burrito:Chicken Burrito
2226,Mechanicsburg,PA,40.246065,-77.014393,10.35,burrito:Chicken Burrito
2231,Abington,PA,40.123367,-75.115874,9.8,burrito:Chicken Burrito
2234,Dickson City,PA,41.465434,-75.637444,10.8,burrito:Chicken Burrito
2268,McCandless Towne Center,PA,40.568784,-80.023275,8.6,burrito:Chicken Burrito
2300,Doylestown,PA,40.323482,-75.130139,10.15,burrito:Chicken Burrito
2311,Bethlehem PA,PA,40.639636,-75.434827,9.8,burrito:Chicken Burrito
2347,Bridgeville,PA,40.354118,-80.114269,9.15,burrito:Chicken Burrito
2404,Shrewsbury PA,PA,39.769788,-76.67238,10.15,burrito:Chicken Burrito
2405,Gateway Wayne,PA,40.073973,-75.431954,9.8,burrito:Chicken Burrito
2410,Carnegie Mellon,PA,40.444635,-79.948109,8.45,burrito:Chicken Burrito
2421,West Erie,PA,42.105396,-80.131654,9.5,burrito:Chicken Burrito
2432,Cedar Crest,PA,40.597143,-75.526976,10.35,burrito:Chicken Burrito
2433,Wilkes Barre,PA,41.243443,-75.842892,10.35,burrito:Chicken Burrito
2486,Union Deposit,PA,40.276972,-76.8251,9.95,burrito:Chicken Burrito
2496,Concordville,PA,39.875317,-75.544116,10.35,burrito:Chicken Burrito
2498,Lewisburg,PA,40.98148,-76.884397,9.35,burrito:Chicken Burrito
2499,Indiana PA,PA,40.613064,-79.174538,8.6,burrito:Chicken Burrito
2522,Carlisle,PA,40.190021,-77.192474,9.8,burrito:Chicken Burrito
2571,Fort Washington,PA,40.14361,-75.168796,9.95,burrito:Chicken Burrito
2643,Drexel University,PA,39.957221,-75.191371,9.35,burrito:Chicken Burrito
2655,Fox Chapel,PA,40.487999,-79.885476,9.15,burrito:Chicken Burrito
2710,Freemansburg,PA,40.650486,-75.294821,10.15,burrito:Chicken Burrito
2732,NE Shopping Center,PA,40.074503,-75.03305,10.8,burrito:Chicken Burrito
2733,Marple,PA,39.938301,-75.353662,9.8,burrito:Chicken Burrito
2756,Trexlertown,PA,40.564645,-75.564518,10.15,burrito:Chicken Burrito
2757,Newtown Square,PA,39.987042,-75.405412,9.8,burrito:Chicken Burrito
2886,Warminster,PA,40.197716,-75.083216,9.35,burrito:Chicken Burrito
2901,West York,PA,39.979838,-76.752023,10.35,burrito:Chicken Burrito
2902,Lebanon PA,PA,40.317947,-76.424328,10.15,burrito:Chicken Burrito
2972,Selinsgrove,PA,40.837474,-76.832238,10.35,burrito:Chicken Burrito
3090,Granite Run,PA,39.914435,-75.432971,10.65,burrito:Chicken Burrito
3106,Malvern PA,PA,40.04925,-75.518099,9.5,burrito:Chicken Burrito
3111,Cheltenham Mall,PA,40.0735,-75.1569,10.35,burrito:Chicken Burrito
3128,West Lancaster PA,PA,40.044125,-76.364006,10.5,burrito:Chicken Burrito
3153,Washington PA,PA,40.189531,-80.21871,9.95,burrito:Chicken Burrito
3161,Cranberry Springs,PA,40.686249,-80.091369,9.15,burrito:Chicken Burrito
3165,Blue Bell,PA,40.165873,-75.290726,10.15,burrito:Chicken Burrito
3221,Newtown PA,PA,40.235762,-74.941877,9.95,burrito:Chicken Burrito
3263,Andorra SC,PA,40.063345,-75.236689,10.35,burrito:Chicken Burrito
3315,Lincoln Square Philadelphia,PA,39.938824,-75.167058,10.8,burrito:Chicken Burrito
3316,East Greensburg,PA,40.302717,-79.508701,9.65,burrito:Chicken Burrito
3343,Allison Park,PA,40.601801,-79.946668,9.5,burrito:Chicken Burrito
3347,Columbus Blvd,PA,39.923598,-75.14156,9.95,burrito:Chicken Burrito
3357,North Atherton PA,PA,40.808596,-77.903727,8.75,burrito:Chicken Burrito
3370,Oxford Valley,PA,40.1793,-74.879,10.35,burrito:Chicken Burrito
3398,Bensalem,PA,40.103038,-74.949458,9.8,burrito:Chicken Burrito
3414,Murrysville-Walnut Hollow,PA,40.422078,-79.662322,9.5,burrito:Chicken Burrito
3473,Roosevelt Blvd,PA,40.106537,-75.002213,10.5,burrito:Chicken Burrito
3509,Moon Township,PA,40.517299,-80.22234,9.2,burrito:Chicken Burrito
3614,Temple PA,PA,40.398816,-75.92909,10.5,burrito:Chicken Burrito
3670,Upper Darby,PA,39.958456,-75.258049,9.95,burrito:Chicken Burrito
3676,Hummelstown,PA,40.27002,-76.68758,9.95,burrito:Chicken Burrito
3691,Ephrata,PA,40.165263,-76.159953,10.15,burrito:Chicken Burrito
3716,Rte 309 Quakertown,PA,40.445559,-75.359445,10.35,burrito:Chicken Burrito
3748,Linglestown,PA,40.329598,-76.862834,10.5,burrito:Chicken Burrito
3766,Baker Centre,PA,40.00873,-75.176496,9.95,burrito:Chicken Burrito
3810,Warrington,PA,40.223789,-75.139374,9.5,burrito:Chicken Burrito
3847,Butler,PA,40.876316,-79.946144,8.95,burrito:Chicken Burrito
3864,East Lancaster PA,PA,40.026658,-76.219955,10.35,burrito:Chicken Burrito
3890,Lower Nazareth,PA,40.714731,-75.284467,10.15,burrito:Chicken Burrito
3940,Moosic,PA,41.362741,-75.680417,10.65,burrito:Chicken Burrito
3975,Huntingdon Valley,PA,40.08804,-75.09362,9.95,burrito:Chicken Burrito
3985,Hazleton,PA,40.980731,-76.01549,10.15,burrito:Chicken Burrito
3990,Williamsport,PA,41.248306,-76.960159,9.95,burrito:Chicken Burrito
4027,Souderton,PA,40.315556,-75.310181,10.65,burrito:Chicken Burrito
4033,East Erie,PA,42.144103,-80.006192,9.35,burrito:Chicken Burrito
4062,Clarks Summit PA,PA,41.48725,-75.69565,10.65,burrito:Chicken Burrito
4128,Towamencin,PA,40.258681,-75.323985,10.5,burrito:Chicken Burrito
4138,Feasterville,PA,40.150348,-75.001692,9.95,burrito:Chicken Burrito
4172,Kennett Square,PA,39.8595,-75.68698,10.5,burrito:Chicken Burrito
4293,Cedar Cliff,PA,40.230783,-76.893411,10.8,burrito:Chicken Burrito
4294,Royersford,PA,40.199081,-75.525085,10.65,burrito:Chicken Burrito
4296,Thorndale,PA,39.99404,-75.75972,10.5,burrito:Chicken Burrito
4327,Pottstown PA,PA,40.254837,-75.659744,9.95,burrito:Chicken Burrito
4347,Brentwood - PA,PA,40.36783,-79.98344,9.5,burrito:Chicken Burrito
4363,Uniontown,PA,39.904913,-79.753997,9.15,burrito:Chicken Burrito
4380,Germantown Pike,PA,40.116714,-75.285336,9.5,burrito:Chicken Burrito
4388,MacDade Blvd,PA,39.899911,-75.30509,10.8,burrito:Chicken Burrito
4400,Strip District,PA,40.45045,-79.987075,9.15,burrito:Chicken Burrito
4494,Audubon,PA,40.126572,-75.40663,10.35,burrito:Chicken Burrito
4563,County Line Rd,PA,40.171207,-75.071756,9.95,burrito:Chicken Burrito
4619,Parkesburg,PA,39.98231,-75.92989,10.5,burrito:Chicken Burrito
4622,Univ of Pittsburgh R,PA,40.440056,-79.95885,8.45,burrito:Chicken Burrito
4646,Pittsburgh Mills,PA,40.56956,-79.80259,9.8,burrito:Chicken Burrito
4754,Johnstown PA,PA,40.271707,-78.857576,9.35,burrito:Chicken Burrito
4755,The Waterfront,PA,40.41349,-79.90451,8.95,burrito:Chicken Burrito
4829,Bloomsburg,PA,41.00863,-76.48907,9.5,burrito:Chicken Burrito
4854,Monaca,PA,40.68048,-80.31031,9.65,burrito:Chicken Burrito
4856,Somerset PA,PA,40.021923,-79.077103,9.15,burrito:Chicken Burrito
4946,New Castle - PA,PA,41.011463,-80.396774,9.65,burrito:Chicken Burrito
4975,Douglassville,PA,40.260761,-75.730406,10.65,burrito:Chicken Burrito
5028,Exeter PA,PA,40.29905,-75.84566,10.65,burrito:Chicken Burrito
5040,Carbondale,PA,41.56926,-75.50955,10.95,burrito:Chicken Burrito
5043,Lewistown PA,PA,40.58677,-77.60424,9.5,burrito:Chicken Burrito
5074,Green Tree,PA,40.418222,-80.045942,9.35,burrito:Chicken Burrito
5150,Shippensburg,PA,40.06039,-77.49523,9.95,burrito:Chicken Burrito
5176,Chippewa Township,PA,40.77785,-80.38467,9.95,burrito:Chicken Burrito
5192,Barn Plaza,PA,40.27312,-75.12816,9.95,burrito:Chicken Burrito
5194,Easton Avenue,PA,40.6443,-75.34701,10.35,burrito:Chicken Burrito
5219,Kingston PA,PA,41.26057,-75.89641,10.65,burrito:Chicken Burrito
5221,North Fayette R,PA,40.450584,-80.17553,8.75,burrito:Chicken Burrito
5229,Meadville PA,PA,41.622146,-80.199705,9.5,burrito:Chicken Burrito
5385,Ebensburg PA,PA,40.47271,-78.74948,9.35,burrito:Chicken Burrito
5399,Mt Pleasant,PA,40.12556,-79.55269,9.2,burrito:Chicken Burrito
5566,City Avenue,PA,39.99685,-75.235835,9.8,burrito:Chicken Burrito
5577,FISHTOWN,PA,39.974595,-75.12174,9.65,burrito:Chicken Burrito
5578,25th Street Easton,PA,40.68265,-75.24813,10.35,burrito:Chicken Burrito
5621,S. Atherton,PA,40.78417,-77.83045,8.75,burrito:Chicken Burrito
5662,Aston PA,PA,39.85643,-75.428527,10.5,burrito:Chicken Burrito
5685,Erie PA - Ridge Rd,PA,42.068559,-80.188003,9.5,burrito:Chicken Burrito
5733,Ohio Township PA,PA,40.52528,-80.07205,9.35,burrito:Chicken Burrito
5734,Bellefonte PA,PA,40.87884,-77.7794,9.15,burrito:Chicken Burrito
5777,Levittown PA,PA,40.143562,-74.820241,10.35,burrito:Chicken Burrito
5846,Yardley,PA,40.229382,-74.88502,10.35,burrito:Chicken Burrito
1371,Garden City Center,RI,41.761894,-71.4589,10.35,burrito:Chicken Burrito
1388,Providence - Thayer St,RI,41.828265,-71.400524,9.15,burrito:Chicken Burrito
1873,Airport Plaza,RI,41.731845,-71.435526,9.65,burrito:Chicken Burrito
2296,Middletown RI,RI,41.516583,-71.299258,9.2,burrito:Chicken Burrito
2558,Johnston,RI,41.815099,-71.497821,10.35,burrito:Chicken Burrito
3268,Lincoln RI,RI,41.937636,-71.476992,9.5,burrito:Chicken Burrito
3348,East Greenwich,RI,41.663971,-71.495857,10.5,burrito:Chicken Burrito
3600,Providence Branch Ave,RI,41.843487,-71.409187,9.95,burrito:Chicken Burrito
3998,North Kingstown,RI,41.60542,-71.45446,9.95,burrito:Chicken Burrito
4084,North Providence,RI,41.86465,-71.448916,9.95,burrito:Chicken Burrito
4085,Smithfield Relo,RI,41.870808,-71.532227,9.8,burrito:Chicken Burrito
4156,Barrington RI,RI,41.738446,-71.305482,10.5,burrito:Chicken Burrito
4520,Rumford,RI,41.856193,-71.355664,9.8,burrito:Chicken Burrito
5014,South Kingstown,RI,41.442112,-71.486164,9.5,burrito:Chicken Burrito
978,Warwick,RI,41.712296,-71.489657,9.95,burrito:Chicken Burrito
1245,Woodruff,SC,34.825873,-82.299647,9.15,burrito:Chicken Burrito
1567,Harbison Blvd,SC,34.072489,-81.157815,9.35,burrito:Chicken Burrito
1680,Spartanburg West,SC,34.937605,-81.984639,8.75,burrito:Chicken Burrito
1780,North Charleston,SC,32.936908,-80.0389,9.65,burrito:Chicken Burrito
1820,Anderson SC,SC,34.552493,-82.678134,9.65,burrito:Chicken Burrito
1828,Clemson,SC,34.68461,-82.837358,8.75,burrito:Chicken Burrito
1831,Haywood Road,SC,34.848209,-82.337894,9.5,burrito:Chicken Burrito
1963,Vista,SC,33.998966,-81.042841,8.75,burrito:Chicken Burrito
1990,Florence SC,SC,34.18954,-79.830353,9.8,burrito:Chicken Burrito
2023,Myrtle Beach Coastal Grand,SC,33.705008,-78.920749,9.95,burrito:Chicken Burrito
2166,Charleston King Street,SC,32.785578,-79.935977,8.45,burrito:Chicken Burrito
2351,North Myrtle Beach,SC,33.842102,-78.661156,9.95,burrito:Chicken Burrito
2357,Bluffton,SC,32.247148,-80.832487,10.15,burrito:Chicken Burrito
2577,Centre Pointe,SC,32.873118,-80.020384,10.15,burrito:Chicken Burrito
2637,Garners Ferry Rd.,SC,33.983156,-80.967654,8.75,burrito:Chicken Burrito
2810,Myrtle Beach South Strand,SC,33.64424,-78.98683,10.15,burrito:Chicken Burrito
2850,Mt. Pleasant Wando Crossing,SC,32.817082,-79.845065,9.35,burrito:Chicken Burrito
3021,Summerville Main St,SC,33.034801,-80.158297,9.8,burrito:Chicken Burrito
3074,North Augusta,SC,33.496414,-81.962333,9.8,burrito:Chicken Burrito
3313,Two Notch,SC,34.117946,-80.87743,9.5,burrito:Chicken Burrito
3576,Cherrydale,SC,34.889874,-82.37533,9.35,burrito:Chicken Burrito
3607,Lexington SC,SC,33.994726,-81.226326,9.5,burrito:Chicken Burrito
3656,Easley,SC,34.823592,-82.578272,9.8,burrito:Chicken Burrito
3661,West Columbia,SC,34.005282,-81.118209,9.2,burrito:Chicken Burrito
3712,Sumter,SC,33.956726,-80.388801,9.8,burrito:Chicken Burrito
3729,Spartanburg East,SC,34.967113,-81.892263,9.95,burrito:Chicken Burrito
3760,Rock Hill Cherry Rd,SC,34.966325,-80.9947,9.8,burrito:Chicken Burrito
3789,Charleston West Ashley,SC,32.781932,-79.990821,8.95,burrito:Chicken Burrito
3856,Greenville Pelham,SC,34.860578,-82.269226,9.5,burrito:Chicken Burrito
3922,Goose Creek,SC,33.010147,-80.045853,9.65,burrito:Chicken Burrito
3951,Indian Land 521,SC,35.012021,-80.851522,9.35,burrito:Chicken Burrito
3978,Fort Mill Hwy 160,SC,35.035156,-80.974278,9.8,burrito:Chicken Burrito
4002,Killian Rd,SC,34.137164,-80.955709,9.2,burrito:Chicken Burrito
4091,Greer,SC,34.943764,-82.255956,9.8,burrito:Chicken Burrito
4101,Mauldin,SC,34.77734,-82.309436,9.2,burrito:Chicken Burrito
4232,Conway SC,SC,33.791009,-78.998667,9.95,burrito:Chicken Burrito
4269,Beaufort,SC,32.439545,-80.704788,9.8,burrito:Chicken Burrito
4473,Greenwood SC,SC,34.20988,-82.18288,9.95,burrito:Chicken Burrito
4574,Indian Land South,SC,34.935801,-80.836131,9.65,burrito:Chicken Burrito
4719,Lexington Platt Springs,SC,33.909012,-81.218506,9.35,burrito:Chicken Burrito
4911,Hartwell Village,SC,34.690519,-82.862931,8.95,burrito:Chicken Burrito
4941,Duncan SC,SC,34.902731,-82.096067,9.2,burrito:Chicken Burrito
4986,Rock Hill Herlong,SC,34.958024,-81.042969,9.95,burrito:Chicken Burrito
5054,Gaffney SC,SC,35.093396,-81.664512,9.65,burrito:Chicken Burrito
5090,Travelers Rest SC,SC,34.958228,-82.438606,9.35,burrito:Chicken Burrito
5169,Myrtle Beach Grande Dunes,SC,33.74987,-78.814972,9.95,burrito:Chicken Burrito
5214,Greenville SC Augusta St,SC,34.824791,-82.394005,9.65,burrito:Chicken Burrito
5282,Orangeburg SC North St,SC,33.526717,-80.892713,8.95,burrito:Chicken Burrito
5284,Trenholm Relo,SC,34.023167,-80.952713,9.2,burrito:Chicken Burrito
5286,Taylors SC Old Spartanburg,SC,34.890842,-82.296008,9.65,burrito:Chicken Burrito
5336,Carnes Crossroads2,SC,33.053257,-80.100949,9.8,burrito:Chicken Burrito
5369,North Charleston Dorchester Road,SC,32.91941,-80.11727,9.8,burrito:Chicken Burrito
